 Thermal velocity profiles
 nspec rad  pla 
     3 1408 1006
 rho(m) Electrons Deuterium Tritium   
    0.266716        0.131731E+09    0.217389E+07    0.177498E+07
    0.270572        0.131706E+09    0.217347E+07    0.177463E+07
    0.271600        0.131699E+09    0.217335E+07    0.177454E+07
    0.272628        0.131692E+09    0.217324E+07    0.177444E+07
    0.276484        0.131665E+09    0.217280E+07    0.177409E+07
    0.281516        0.131631E+09    0.217223E+07    0.177362E+07
    0.285372        0.131603E+09    0.217178E+07    0.177325E+07
    0.286400        0.131596E+09    0.217166E+07    0.177315E+07
    0.287428        0.131589E+09    0.217154E+07    0.177305E+07
    0.291284        0.131561E+09    0.217108E+07    0.177268E+07
    0.296316        0.131524E+09    0.217047E+07    0.177218E+07
    0.300172        0.131496E+09    0.217000E+07    0.177180E+07
    0.301200        0.131488E+09    0.216987E+07    0.177169E+07
    0.302228        0.131480E+09    0.216975E+07    0.177159E+07
    0.306084        0.131451E+09    0.216926E+07    0.177120E+07
    0.311116        0.131412E+09    0.216863E+07    0.177068E+07
    0.314972        0.131382E+09    0.216813E+07    0.177027E+07
    0.316000        0.131374E+09    0.216800E+07    0.177016E+07
    0.317028        0.131366E+09    0.216786E+07    0.177005E+07
    0.320884        0.131335E+09    0.216736E+07    0.176964E+07
    0.325916        0.131295E+09    0.216669E+07    0.176909E+07
    0.329772        0.131263E+09    0.216617E+07    0.176867E+07
    0.330800        0.131255E+09    0.216603E+07    0.176856E+07
    0.331828        0.131247E+09    0.216589E+07    0.176844E+07
    0.335684        0.131215E+09    0.216536E+07    0.176801E+07
    0.340716        0.131172E+09    0.216466E+07    0.176744E+07
    0.344572        0.131139E+09    0.216412E+07    0.176700E+07
    0.345600        0.131130E+09    0.216397E+07    0.176688E+07
    0.346628        0.131122E+09    0.216383E+07    0.176676E+07
    0.350484        0.131088E+09    0.216328E+07    0.176631E+07
    0.355516        0.131044E+09    0.216255E+07    0.176571E+07
    0.359372        0.131009E+09    0.216198E+07    0.176525E+07
    0.360400        0.131000E+09    0.216183E+07    0.176512E+07
    0.361428        0.130991E+09    0.216167E+07    0.176500E+07
    0.365284        0.130956E+09    0.216110E+07    0.176453E+07
    0.370316        0.130910E+09    0.216034E+07    0.176391E+07
    0.374172        0.130874E+09    0.215975E+07    0.176343E+07
    0.375200        0.130865E+09    0.215959E+07    0.176330E+07
    0.376228        0.130855E+09    0.215943E+07    0.176317E+07
    0.380084        0.130819E+09    0.215883E+07    0.176268E+07
    0.385116        0.130771E+09    0.215804E+07    0.176203E+07
    0.388972        0.130733E+09    0.215742E+07    0.176153E+07
    0.390000        0.130723E+09    0.215726E+07    0.176139E+07
    0.391028        0.130713E+09    0.215709E+07    0.176126E+07
    0.394884        0.130676E+09    0.215647E+07    0.176075E+07
    0.399916        0.130626E+09    0.215565E+07    0.176008E+07
    0.403772        0.130587E+09    0.215501E+07    0.175956E+07
    0.404800        0.130577E+09    0.215484E+07    0.175942E+07
    0.405828        0.130566E+09    0.215467E+07    0.175928E+07
    0.409684        0.130527E+09    0.215402E+07    0.175875E+07
    0.414716        0.130475E+09    0.215317E+07    0.175805E+07
    0.418572        0.130435E+09    0.215250E+07    0.175751E+07
    0.419600        0.130425E+09    0.215233E+07    0.175737E+07
    0.420628        0.130414E+09    0.215215E+07    0.175722E+07
    0.424484        0.130373E+09    0.215148E+07    0.175667E+07
    0.429516        0.130320E+09    0.215059E+07    0.175595E+07
    0.433372        0.130278E+09    0.214991E+07    0.175539E+07
    0.434400        0.130267E+09    0.214972E+07    0.175524E+07
    0.435428        0.130256E+09    0.214954E+07    0.175509E+07
    0.439284        0.130214E+09    0.214885E+07    0.175452E+07
    0.444316        0.130158E+09    0.214793E+07    0.175378E+07
    0.448172        0.130115E+09    0.214722E+07    0.175320E+07
    0.449200        0.130104E+09    0.214703E+07    0.175304E+07
    0.450228        0.130092E+09    0.214684E+07    0.175289E+07
    0.454084        0.130049E+09    0.214612E+07    0.175230E+07
    0.459116        0.129991E+09    0.214517E+07    0.175153E+07
    0.462972        0.129947E+09    0.214444E+07    0.175093E+07
    0.464000        0.129935E+09    0.214425E+07    0.175077E+07
    0.465028        0.129923E+09    0.214405E+07    0.175061E+07
    0.468884        0.129878E+09    0.214331E+07    0.175000E+07
    0.473916        0.129819E+09    0.214233E+07    0.174920E+07
    0.477772        0.129773E+09    0.214157E+07    0.174859E+07
    0.478800        0.129761E+09    0.214137E+07    0.174842E+07
    0.479828        0.129748E+09    0.214117E+07    0.174825E+07
    0.483684        0.129702E+09    0.214040E+07    0.174763E+07
    0.488716        0.129641E+09    0.213939E+07    0.174680E+07
    0.492572        0.129593E+09    0.213861E+07    0.174617E+07
    0.493600        0.129581E+09    0.213840E+07    0.174600E+07
    0.494628        0.129568E+09    0.213819E+07    0.174582E+07
    0.498484        0.129520E+09    0.213740E+07    0.174518E+07
    0.503516        0.129457E+09    0.213636E+07    0.174433E+07
    0.507372        0.129408E+09    0.213555E+07    0.174367E+07
    0.508400        0.129395E+09    0.213534E+07    0.174350E+07
    0.509428        0.129382E+09    0.213512E+07    0.174332E+07
    0.513284        0.129333E+09    0.213431E+07    0.174266E+07
    0.518316        0.129268E+09    0.213324E+07    0.174178E+07
    0.522172        0.129218E+09    0.213241E+07    0.174110E+07
    0.523200        0.129204E+09    0.213219E+07    0.174092E+07
    0.524228        0.129191E+09    0.213196E+07    0.174074E+07
    0.528084        0.129140E+09    0.213113E+07    0.174006E+07
    0.533116        0.129073E+09    0.213002E+07    0.173916E+07
    0.536972        0.129021E+09    0.212917E+07    0.173846E+07
    0.538000        0.129008E+09    0.212894E+07    0.173827E+07
    0.539028        0.128994E+09    0.212871E+07    0.173809E+07
    0.542884        0.128941E+09    0.212785E+07    0.173738E+07
    0.547916        0.128873E+09    0.212672E+07    0.173646E+07
    0.551772        0.128820E+09    0.212584E+07    0.173574E+07
    0.552800        0.128805E+09    0.212561E+07    0.173555E+07
    0.553828        0.128791E+09    0.212537E+07    0.173536E+07
    0.557684        0.128737E+09    0.212448E+07    0.173463E+07
    0.562716        0.128667E+09    0.212332E+07    0.173368E+07
    0.566572        0.128612E+09    0.212242E+07    0.173295E+07
    0.567600        0.128598E+09    0.212218E+07    0.173275E+07
    0.568628        0.128583E+09    0.212194E+07    0.173255E+07
    0.572484        0.128528E+09    0.212103E+07    0.173181E+07
    0.577516        0.128455E+09    0.211983E+07    0.173083E+07
    0.581372        0.128399E+09    0.211890E+07    0.173008E+07
    0.582400        0.128384E+09    0.211866E+07    0.172988E+07
    0.583428        0.128369E+09    0.211841E+07    0.172967E+07
    0.587284        0.128313E+09    0.211747E+07    0.172891E+07
    0.592316        0.128238E+09    0.211624E+07    0.172791E+07
    0.596172        0.128181E+09    0.211530E+07    0.172713E+07
    0.597200        0.128165E+09    0.211504E+07    0.172692E+07
    0.598228        0.128150E+09    0.211479E+07    0.172672E+07
    0.602084        0.128092E+09    0.211383E+07    0.172593E+07
    0.607116        0.128015E+09    0.211257E+07    0.172490E+07
    0.610972        0.127956E+09    0.211160E+07    0.172411E+07
    0.612000        0.127941E+09    0.211133E+07    0.172390E+07
    0.613028        0.127925E+09    0.211107E+07    0.172368E+07
    0.616884        0.127865E+09    0.211009E+07    0.172288E+07
    0.621916        0.127787E+09    0.210880E+07    0.172183E+07
    0.625772        0.127727E+09    0.210780E+07    0.172101E+07
    0.626800        0.127710E+09    0.210753E+07    0.172079E+07
    0.627828        0.127694E+09    0.210727E+07    0.172058E+07
    0.631684        0.127633E+09    0.210626E+07    0.171975E+07
    0.636716        0.127553E+09    0.210494E+07    0.171867E+07
    0.640572        0.127491E+09    0.210392E+07    0.171784E+07
    0.641600        0.127474E+09    0.210364E+07    0.171762E+07
    0.642628        0.127458E+09    0.210337E+07    0.171739E+07
    0.646484        0.127395E+09    0.210234E+07    0.171655E+07
    0.651516        0.127313E+09    0.210098E+07    0.171544E+07
    0.655372        0.127250E+09    0.209994E+07    0.171459E+07
    0.656400        0.127233E+09    0.209966E+07    0.171436E+07
    0.657428        0.127216E+09    0.209938E+07    0.171413E+07
    0.661284        0.127152E+09    0.209832E+07    0.171327E+07
    0.666316        0.127068E+09    0.209693E+07    0.171214E+07
    0.670172        0.127003E+09    0.209586E+07    0.171126E+07
    0.671200        0.126986E+09    0.209558E+07    0.171103E+07
    0.672228        0.126968E+09    0.209529E+07    0.171080E+07
    0.676084        0.126903E+09    0.209421E+07    0.170991E+07
    0.681116        0.126817E+09    0.209279E+07    0.170876E+07
    0.684972        0.126750E+09    0.209169E+07    0.170786E+07
    0.686000        0.126733E+09    0.209140E+07    0.170762E+07
    0.687028        0.126715E+09    0.209111E+07    0.170738E+07
    0.690884        0.126648E+09    0.209000E+07    0.170648E+07
    0.695916        0.126560E+09    0.208855E+07    0.170530E+07
    0.699772        0.126492E+09    0.208743E+07    0.170438E+07
    0.700800        0.126474E+09    0.208713E+07    0.170414E+07
    0.701828        0.126456E+09    0.208683E+07    0.170389E+07
    0.705684        0.126388E+09    0.208571E+07    0.170297E+07
    0.710716        0.126298E+09    0.208422E+07    0.170176E+07
    0.714572        0.126228E+09    0.208308E+07    0.170083E+07
    0.715600        0.126210E+09    0.208277E+07    0.170058E+07
    0.716628        0.126191E+09    0.208247E+07    0.170033E+07
    0.720484        0.126121E+09    0.208131E+07    0.169938E+07
    0.725516        0.126030E+09    0.207980E+07    0.169815E+07
    0.729372        0.125959E+09    0.207863E+07    0.169719E+07
    0.730400        0.125940E+09    0.207832E+07    0.169694E+07
    0.731428        0.125921E+09    0.207800E+07    0.169668E+07
    0.735284        0.125849E+09    0.207683E+07    0.169572E+07
    0.740316        0.125756E+09    0.207528E+07    0.169446E+07
    0.744172        0.125683E+09    0.207409E+07    0.169348E+07
    0.745200        0.125664E+09    0.207377E+07    0.169322E+07
    0.746228        0.125645E+09    0.207345E+07    0.169296E+07
    0.750084        0.125572E+09    0.207224E+07    0.169198E+07
    0.755116        0.125476E+09    0.207066E+07    0.169069E+07
    0.758972        0.125402E+09    0.206945E+07    0.168970E+07
    0.760000        0.125383E+09    0.206912E+07    0.168943E+07
    0.761028        0.125363E+09    0.206880E+07    0.168916E+07
    0.764884        0.125288E+09    0.206757E+07    0.168816E+07
    0.769916        0.125191E+09    0.206596E+07    0.168685E+07
    0.773772        0.125116E+09    0.206471E+07    0.168583E+07
    0.774800        0.125095E+09    0.206438E+07    0.168556E+07
    0.775828        0.125075E+09    0.206405E+07    0.168529E+07
    0.779684        0.124999E+09    0.206280E+07    0.168427E+07
    0.784716        0.124900E+09    0.206115E+07    0.168292E+07
    0.788572        0.124823E+09    0.205989E+07    0.168189E+07
    0.789600        0.124802E+09    0.205955E+07    0.168161E+07
    0.790628        0.124782E+09    0.205921E+07    0.168134E+07
    0.794484        0.124704E+09    0.205793E+07    0.168029E+07
    0.799516        0.124603E+09    0.205625E+07    0.167892E+07
    0.803372        0.124525E+09    0.205496E+07    0.167787E+07
    0.804400        0.124504E+09    0.205462E+07    0.167759E+07
    0.805428        0.124483E+09    0.205427E+07    0.167730E+07
    0.809284        0.124404E+09    0.205297E+07    0.167624E+07
    0.814316        0.124300E+09    0.205126E+07    0.167485E+07
    0.818172        0.124220E+09    0.204994E+07    0.167377E+07
    0.819200        0.124199E+09    0.204959E+07    0.167348E+07
    0.820228        0.124178E+09    0.204924E+07    0.167320E+07
    0.824084        0.124097E+09    0.204791E+07    0.167211E+07
    0.829116        0.123992E+09    0.204617E+07    0.167069E+07
    0.832972        0.123910E+09    0.204483E+07    0.166959E+07
    0.834000        0.123889E+09    0.204447E+07    0.166930E+07
    0.835028        0.123867E+09    0.204411E+07    0.166901E+07
    0.838884        0.123785E+09    0.204276E+07    0.166790E+07
    0.843916        0.123677E+09    0.204098E+07    0.166646E+07
    0.847772        0.123595E+09    0.203962E+07    0.166534E+07
    0.848800        0.123572E+09    0.203925E+07    0.166504E+07
    0.849828        0.123550E+09    0.203888E+07    0.166474E+07
    0.853684        0.123467E+09    0.203751E+07    0.166362E+07
    0.858716        0.123357E+09    0.203570E+07    0.166214E+07
    0.862572        0.123273E+09    0.203431E+07    0.166101E+07
    0.863600        0.123250E+09    0.203394E+07    0.166070E+07
    0.864628        0.123228E+09    0.203356E+07    0.166040E+07
    0.868484        0.123143E+09    0.203216E+07    0.165925E+07
    0.873516        0.123031E+09    0.203032E+07    0.165775E+07
    0.877372        0.122946E+09    0.202890E+07    0.165659E+07
    0.878400        0.122923E+09    0.202852E+07    0.165628E+07
    0.879428        0.122900E+09    0.202815E+07    0.165597E+07
    0.883284        0.122813E+09    0.202672E+07    0.165481E+07
    0.888316        0.122700E+09    0.202485E+07    0.165328E+07
    0.892172        0.122612E+09    0.202340E+07    0.165210E+07
    0.893200        0.122589E+09    0.202302E+07    0.165179E+07
    0.894228        0.122565E+09    0.202263E+07    0.165147E+07
    0.898084        0.122477E+09    0.202118E+07    0.165028E+07
    0.903116        0.122362E+09    0.201927E+07    0.164873E+07
    0.906972        0.122273E+09    0.201780E+07    0.164753E+07
    0.908000        0.122249E+09    0.201741E+07    0.164721E+07
    0.909028        0.122225E+09    0.201702E+07    0.164689E+07
    0.912884        0.122136E+09    0.201554E+07    0.164568E+07
    0.917916        0.122018E+09    0.201360E+07    0.164410E+07
    0.921772        0.121928E+09    0.201211E+07    0.164288E+07
    0.922800        0.121904E+09    0.201171E+07    0.164255E+07
    0.923828        0.121879E+09    0.201131E+07    0.164223E+07
    0.927684        0.121788E+09    0.200981E+07    0.164100E+07
    0.932716        0.121669E+09    0.200783E+07    0.163939E+07
    0.936572        0.121577E+09    0.200632E+07    0.163815E+07
    0.937600        0.121552E+09    0.200591E+07    0.163782E+07
    0.938628        0.121528E+09    0.200550E+07    0.163749E+07
    0.942484        0.121435E+09    0.200397E+07    0.163624E+07
    0.947516        0.121313E+09    0.200197E+07    0.163460E+07
    0.951372        0.121220E+09    0.200042E+07    0.163334E+07
    0.952400        0.121195E+09    0.200001E+07    0.163300E+07
    0.953428        0.121170E+09    0.199960E+07    0.163266E+07
    0.957284        0.121075E+09    0.199804E+07    0.163140E+07
    0.962316        0.120952E+09    0.199600E+07    0.162973E+07
    0.966172        0.120857E+09    0.199443E+07    0.162845E+07
    0.967200        0.120831E+09    0.199401E+07    0.162811E+07
    0.968228        0.120806E+09    0.199359E+07    0.162776E+07
    0.972084        0.120710E+09    0.199201E+07    0.162647E+07
    0.977116        0.120585E+09    0.198994E+07    0.162478E+07
    0.980972        0.120488E+09    0.198835E+07    0.162348E+07
    0.982000        0.120462E+09    0.198792E+07    0.162313E+07
    0.983028        0.120436E+09    0.198749E+07    0.162278E+07
    0.986884        0.120339E+09    0.198589E+07    0.162147E+07
    0.991916        0.120211E+09    0.198378E+07    0.161975E+07
    0.995772        0.120113E+09    0.198216E+07    0.161843E+07
    0.996800        0.120087E+09    0.198173E+07    0.161807E+07
    0.997828        0.120060E+09    0.198129E+07    0.161772E+07
     1.00168        0.119962E+09    0.197966E+07    0.161639E+07
     1.00672        0.119832E+09    0.197752E+07    0.161464E+07
     1.01057        0.119732E+09    0.197587E+07    0.161329E+07
     1.01160        0.119705E+09    0.197543E+07    0.161293E+07
     1.01263        0.119679E+09    0.197499E+07    0.161257E+07
     1.01648        0.119578E+09    0.197333E+07    0.161122E+07
     1.02152        0.119446E+09    0.197116E+07    0.160945E+07
     1.02537        0.119345E+09    0.196949E+07    0.160808E+07
     1.02640        0.119318E+09    0.196904E+07    0.160771E+07
     1.02743        0.119291E+09    0.196859E+07    0.160735E+07
     1.03128        0.119189E+09    0.196691E+07    0.160597E+07
     1.03632        0.119055E+09    0.196470E+07    0.160417E+07
     1.04017        0.118952E+09    0.196300E+07    0.160278E+07
     1.04120        0.118925E+09    0.196255E+07    0.160241E+07
     1.04223        0.118897E+09    0.196209E+07    0.160204E+07
     1.04608        0.118793E+09    0.196038E+07    0.160065E+07
     1.05112        0.118658E+09    0.195814E+07    0.159882E+07
     1.05497        0.118553E+09    0.195642E+07    0.159741E+07
     1.05600        0.118525E+09    0.195595E+07    0.159703E+07
     1.05703        0.118497E+09    0.195549E+07    0.159665E+07
     1.06088        0.118392E+09    0.195376E+07    0.159524E+07
     1.06592        0.118254E+09    0.195148E+07    0.159338E+07
     1.06977        0.118148E+09    0.194973E+07    0.159195E+07
     1.07080        0.118119E+09    0.194926E+07    0.159156E+07
     1.07183        0.118091E+09    0.194879E+07    0.159118E+07
     1.07568        0.117984E+09    0.194703E+07    0.158974E+07
     1.08072        0.117844E+09    0.194472E+07    0.158786E+07
     1.08457        0.117736E+09    0.194294E+07    0.158640E+07
     1.08560        0.117708E+09    0.194247E+07    0.158602E+07
     1.08663        0.117679E+09    0.194199E+07    0.158563E+07
     1.09048        0.117570E+09    0.194020E+07    0.158417E+07
     1.09552        0.117428E+09    0.193786E+07    0.158225E+07
     1.09937        0.117319E+09    0.193605E+07    0.158078E+07
     1.10040        0.117290E+09    0.193557E+07    0.158039E+07
     1.10143        0.117261E+09    0.193509E+07    0.157999E+07
     1.10528        0.117151E+09    0.193327E+07    0.157851E+07
