 Poloidal flux Psi
  rad  pla 
 1408 1006
 rho(m) Psi 
     2.95890         106.644    
     2.96035         106.702    
     2.96145         106.746    
     2.96175         106.758    
     2.96205         106.770    
     2.96315         106.815    
     2.96460         106.873    
     2.96570         106.917    
     2.96600         106.929    
     2.96630         106.941    
     2.96740         106.986    
     2.96885         107.044    
     2.96995         107.088    
     2.97025         107.100    
     2.97055         107.112    
     2.97165         107.156    
     2.97310         107.214    
     2.97420         107.258    
     2.97450         107.270    
     2.97480         107.282    
     2.97590         107.326    
     2.97735         107.384    
     2.97845         107.428    
     2.97875         107.440    
     2.97905         107.452    
     2.98015         107.496    
     2.98160         107.554    
     2.98270         107.598    
     2.98300         107.610    
     2.98330         107.621    
     2.98440         107.665    
     2.98585         107.723    
     2.98695         107.767    
     2.98725         107.779    
     2.98755         107.790    
     2.98865         107.834    
     2.99010         107.892    
     2.99120         107.936    
     2.99150         107.948    
     2.99180         107.959    
     2.99290         108.003    
     2.99435         108.060    
     2.99545         108.104    
     2.99575         108.116    
     2.99605         108.128    
     2.99715         108.172    
     2.99860         108.229    
     2.99970         108.273    
     3.00000         108.284    
     3.00000         108.284    
     3.00035         108.298    
     3.00165         108.349    
     3.00335         108.416    
     3.00465         108.468    
     3.00500         108.482    
     3.00535         108.495    
     3.00665         108.547    
     3.00835         108.614    
     3.00965         108.665    
     3.01000         108.679    
     3.01035         108.692    
     3.01165         108.743    
     3.01335         108.810    
     3.01465         108.861    
     3.01500         108.875    
     3.01535         108.889    
     3.01665         108.940    
     3.01835         109.006    
     3.01965         109.057    
     3.02000         109.071    
     3.02035         109.084    
     3.02165         109.135    
     3.02335         109.202    
     3.02465         109.253    
     3.02500         109.266    
     3.02535         109.280    
     3.02665         109.331    
     3.02835         109.397    
     3.02965         109.448    
     3.03000         109.461    
     3.03035         109.475    
     3.03165         109.526    
     3.03335         109.592    
     3.03465         109.642    
     3.03500         109.656    
     3.03535         109.669    
     3.03665         109.720    
     3.03835         109.786    
     3.03965         109.837    
     3.04000         109.850    
     3.04035         109.863    
     3.04165         109.914    
     3.04335         109.980    
     3.04465         110.030    
     3.04500         110.044    
     3.04535         110.057    
     3.04665         110.107    
     3.04835         110.173    
     3.04965         110.223    
     3.05000         110.237    
     3.05035         110.250    
     3.05165         110.300    
     3.05335         110.366    
     3.05465         110.416    
     3.05500         110.430    
     3.05535         110.443    
     3.05665         110.493    
     3.05835         110.558    
     3.05965         110.608    
     3.06000         110.622    
     3.06035         110.635    
     3.06165         110.685    
     3.06335         110.750    
     3.06465         110.800    
     3.06500         110.814    
     3.06535         110.827    
     3.06665         110.877    
     3.06835         110.942    
     3.06965         110.992    
     3.07000         111.005    
     3.07035         111.018    
     3.07165         111.068    
     3.07335         111.133    
     3.07465         111.182    
     3.07500         111.196    
     3.07535         111.209    
     3.07665         111.259    
     3.07835         111.323    
     3.07965         111.373    
     3.08000         111.386    
     3.08035         111.399    
     3.08165         111.449    
     3.08335         111.513    
     3.08465         111.563    
     3.08500         111.576    
     3.08535         111.589    
     3.08665         111.639    
     3.08835         111.703    
     3.08965         111.752    
     3.09000         111.766    
     3.09035         111.779    
     3.09165         111.828    
     3.09335         111.892    
     3.09465         111.941    
     3.09500         111.955    
     3.09535         111.968    
     3.09665         112.017    
     3.09835         112.081    
     3.09965         112.130    
     3.10000         112.143    
     3.10035         112.156    
     3.10165         112.205    
     3.10335         112.269    
     3.10465         112.318    
     3.10500         112.331    
     3.10535         112.344    
     3.10665         112.393    
     3.10835         112.457    
     3.10965         112.506    
     3.11000         112.519    
     3.11035         112.532    
     3.11165         112.581    
     3.11335         112.645    
     3.11465         112.693    
     3.11500         112.706    
     3.11535         112.719    
     3.11665         112.768    
     3.11835         112.831    
     3.11965         112.880    
     3.12000         112.893    
     3.12035         112.906    
     3.12165         112.955    
     3.12335         113.018    
     3.12465         113.066    
     3.12500         113.079    
     3.12535         113.092    
     3.12665         113.141    
     3.12835         113.204    
     3.12965         113.252    
     3.13000         113.265    
     3.13035         113.278    
     3.13165         113.327    
     3.13335         113.390    
     3.13465         113.438    
     3.13500         113.451    
     3.13535         113.464    
     3.13665         113.512    
     3.13835         113.575    
     3.13965         113.623    
     3.14000         113.636    
     3.14035         113.649    
     3.14165         113.697    
     3.14335         113.760    
     3.14465         113.808    
     3.14500         113.820    
     3.14535         113.833    
     3.14665         113.881    
     3.14835         113.944    
     3.14965         113.992    
     3.15000         114.005    
     3.15035         114.017    
     3.15165         114.065    
     3.15335         114.128    
     3.15465         114.176    
     3.15500         114.188    
     3.15535         114.201    
     3.15665         114.249    
     3.15835         114.311    
     3.15965         114.359    
     3.16000         114.372    
     3.16035         114.384    
     3.16165         114.432    
     3.16335         114.494    
     3.16465         114.542    
     3.16500         114.554    
     3.16535         114.567    
     3.16665         114.615    
     3.16835         114.677    
     3.16965         114.724    
     3.17000         114.737    
     3.17035         114.749    
     3.17165         114.797    
     3.17335         114.859    
     3.17465         114.906    
     3.17500         114.919    
     3.17535         114.931    
     3.17665         114.979    
     3.17835         115.040    
     3.17965         115.088    
     3.18000         115.100    
     3.18035         115.113    
     3.18165         115.160    
     3.18335         115.222    
     3.18465         115.269    
     3.18500         115.282    
     3.18535         115.294    
     3.18665         115.341    
     3.18835         115.403    
     3.18965         115.450    
     3.19000         115.462    
     3.19035         115.475    
     3.19165         115.522    
     3.19335         115.583    
     3.19465         115.630    
     3.19500         115.642    
     3.19535         115.655    
     3.19665         115.702    
     3.19835         115.763    
     3.19965         115.810    
     3.20000         115.822    
