 Poloidal flux derivative dPsi/dr
  rad  pla 
 1408 1006
 rho(m) dPsi/dr 
     2.94190         40.6479    
     2.94335         40.6194    
     2.94445         40.5977    
     2.94475         40.5919    
     2.94505         40.5861    
     2.94615         40.5643    
     2.94760         40.5359    
     2.94870         40.5142    
     2.94900         40.5084    
     2.94930         40.5027    
     2.95040         40.4810    
     2.95185         40.4527    
     2.95295         40.4310    
     2.95325         40.4252    
     2.95355         40.4195    
     2.95465         40.3978    
     2.95610         40.3696    
     2.95720         40.3480    
     2.95750         40.3422    
     2.95780         40.3365    
     2.95890         40.3149    
     2.96035         40.2867    
     2.96145         40.2652    
     2.96175         40.2594    
     2.96205         40.2537    
     2.96315         40.2321    
     2.96460         40.2041    
     2.96570         40.1826    
     2.96600         40.1768    
     2.96630         40.1711    
     2.96740         40.1496    
     2.96885         40.1216    
     2.96995         40.1002    
     2.97025         40.0944    
     2.97055         40.0887    
     2.97165         40.0673    
     2.97310         40.0394    
     2.97420         40.0180    
     2.97450         40.0123    
     2.97480         40.0066    
     2.97590         39.9852    
     2.97735         39.9573    
     2.97845         39.9360    
     2.97875         39.9303    
     2.97905         39.9246    
     2.98015         39.9033    
     2.98160         39.8755    
     2.98270         39.8542    
     2.98300         39.8485    
     2.98330         39.8428    
     2.98440         39.8216    
     2.98585         39.7938    
     2.98695         39.7726    
     2.98725         39.7669    
     2.98755         39.7613    
     2.98865         39.7401    
     2.99010         39.7124    
     2.99120         39.6912    
     2.99150         39.6856    
     2.99180         39.6799    
     2.99290         39.6588    
     2.99435         39.6312    
     2.99545         39.6100    
     2.99575         39.6044    
     2.99605         39.5988    
     2.99715         39.5777    
     2.99860         39.5501    
     2.99970         39.5290    
     3.00000         39.5234    
     3.00000         39.5234    
     3.00035         39.5168    
     3.00165         39.4920    
     3.00335         39.4597    
     3.00465         39.4350    
     3.00500         39.4284    
     3.00535         39.4218    
     3.00665         39.3971    
     3.00835         39.3649    
     3.00965         39.3403    
     3.01000         39.3337    
     3.01035         39.3271    
     3.01165         39.3025    
     3.01335         39.2704    
     3.01465         39.2458    
     3.01500         39.2392    
     3.01535         39.2327    
     3.01665         39.2081    
     3.01835         39.1761    
     3.01965         39.1516    
     3.02000         39.1450    
     3.02035         39.1385    
     3.02165         39.1140    
     3.02335         39.0821    
     3.02465         39.0576    
     3.02500         39.0511    
     3.02535         39.0446    
     3.02665         39.0202    
     3.02835         38.9883    
     3.02965         38.9640    
     3.03000         38.9575    
     3.03035         38.9510    
     3.03165         38.9266    
     3.03335         38.8949    
     3.03465         38.8706    
     3.03500         38.8641    
     3.03535         38.8576    
     3.03665         38.8333    
     3.03835         38.8017    
     3.03965         38.7774    
     3.04000         38.7710    
     3.04035         38.7645    
     3.04165         38.7403    
     3.04335         38.7087    
     3.04465         38.6845    
     3.04500         38.6781    
     3.04535         38.6717    
     3.04665         38.6475    
     3.04835         38.6160    
     3.04965         38.5919    
     3.05000         38.5855    
     3.05035         38.5791    
     3.05165         38.5550    
     3.05335         38.5236    
     3.05465         38.4996    
     3.05500         38.4932    
     3.05535         38.4868    
     3.05665         38.4628    
     3.05835         38.4315    
     3.05965         38.4075    
     3.06000         38.4011    
     3.06035         38.3947    
     3.06165         38.3708    
     3.06335         38.3396    
     3.06465         38.3157    
     3.06500         38.3093    
     3.06535         38.3029    
     3.06665         38.2791    
     3.06835         38.2479    
     3.06965         38.2241    
     3.07000         38.2178    
     3.07035         38.2114    
     3.07165         38.1876    
     3.07335         38.1566    
     3.07465         38.1328    
     3.07500         38.1265    
     3.07535         38.1201    
     3.07665         38.0964    
     3.07835         38.0654    
     3.07965         38.0417    
     3.08000         38.0354    
     3.08035         38.0291    
     3.08165         38.0054    
     3.08335         37.9746    
     3.08465         37.9509    
     3.08500         37.9446    
     3.08535         37.9383    
     3.08665         37.9147    
     3.08835         37.8839    
     3.08965         37.8604    
     3.09000         37.8541    
     3.09035         37.8478    
     3.09165         37.8243    
     3.09335         37.7936    
     3.09465         37.7701    
     3.09500         37.7638    
     3.09535         37.7576    
     3.09665         37.7341    
     3.09835         37.7035    
     3.09965         37.6800    
     3.10000         37.6738    
     3.10035         37.6675    
     3.10165         37.6441    
     3.10335         37.6136    
     3.10465         37.5902    
     3.10500         37.5840    
     3.10535         37.5778    
     3.10665         37.5544    
     3.10835         37.5240    
     3.10965         37.5007    
     3.11000         37.4945    
     3.11035         37.4883    
     3.11165         37.4650    
     3.11335         37.4346    
     3.11465         37.4114    
     3.11500         37.4052    
     3.11535         37.3990    
     3.11665         37.3758    
     3.11835         37.3455    
     3.11965         37.3223    
     3.12000         37.3161    
     3.12035         37.3100    
     3.12165         37.2868    
     3.12335         37.2566    
     3.12465         37.2335    
     3.12500         37.2273    
     3.12535         37.2212    
     3.12665         37.1981    
     3.12835         37.1680    
     3.12965         37.1449    
     3.13000         37.1388    
     3.13035         37.1327    
     3.13165         37.1096    
     3.13335         37.0796    
     3.13465         37.0566    
     3.13500         37.0505    
     3.13535         37.0444    
     3.13665         37.0214    
     3.13835         36.9915    
     3.13965         36.9685    
     3.14000         36.9624    
     3.14035         36.9563    
     3.14165         36.9334    
     3.14335         36.9035    
     3.14465         36.8807    
     3.14500         36.8746    
     3.14535         36.8685    
     3.14665         36.8457    
     3.14835         36.8159    
     3.14965         36.7931    
     3.15000         36.7870    
     3.15035         36.7809    
     3.15165         36.7581    
     3.15335         36.7285    
     3.15465         36.7057    
     3.15500         36.6997    
     3.15535         36.6936    
     3.15665         36.6709    
     3.15835         36.6413    
     3.15965         36.6186    
     3.16000         36.6125    
     3.16035         36.6065    
     3.16165         36.5838    
     3.16335         36.5543    
     3.16465         36.5317    
     3.16500         36.5257    
     3.16535         36.5196    
     3.16665         36.4970    
     3.16835         36.4676    
     3.16965         36.4450    
     3.17000         36.4390    
     3.17035         36.4330    
     3.17165         36.4105    
     3.17335         36.3811    
     3.17465         36.3586    
     3.17500         36.3526    
     3.17535         36.3466    
     3.17665         36.3241    
     3.17835         36.2948    
     3.17965         36.2724    
     3.18000         36.2664    
     3.18035         36.2604    
     3.18165         36.2380    
     3.18335         36.2088    
     3.18465         36.1864    
     3.18500         36.1805    
     3.18535         36.1745    
     3.18665         36.1522    
     3.18835         36.1230    
     3.18965         36.1007    
     3.19000         36.0948    
     3.19035         36.0888    
     3.19165         36.0665    
     3.19335         36.0375    
     3.19465         36.0152    
     3.19500         36.0093    
     3.19535         36.0033    
     3.19665         35.9811    
     3.19835         35.9521    
     3.19965         35.9299    
     3.20000         35.9240    
