 Major radius at Z=Zmag
  rad  pla 
 1408 1006
 rho(m) R(m) 
     1.64191         10.2299    
     1.64538         10.2330    
     1.64630         10.2338    
     1.64722         10.2347    
     1.65069         10.2378    
     1.65521         10.2418    
     1.65868         10.2449    
     1.65960         10.2457    
     1.66052         10.2465    
     1.66399         10.2496    
     1.66851         10.2536    
     1.67198         10.2567    
     1.67290         10.2575    
     1.67382         10.2584    
     1.67729         10.2615    
     1.68181         10.2655    
     1.68528         10.2686    
     1.68620         10.2694    
     1.68712         10.2702    
     1.69059         10.2733    
     1.69511         10.2773    
     1.69858         10.2804    
     1.69950         10.2813    
     1.70042         10.2821    
     1.70389         10.2852    
     1.70841         10.2892    
     1.71188         10.2923    
     1.71280         10.2931    
     1.71372         10.2939    
     1.71719         10.2970    
     1.72171         10.3011    
     1.72518         10.3041    
     1.72610         10.3050    
     1.72702         10.3058    
     1.73049         10.3089    
     1.73501         10.3129    
     1.73848         10.3160    
     1.73940         10.3168    
     1.74032         10.3177    
     1.74379         10.3207    
     1.74831         10.3248    
     1.75178         10.3279    
     1.75270         10.3287    
     1.75362         10.3295    
     1.75709         10.3326    
     1.76161         10.3366    
     1.76508         10.3397    
     1.76600         10.3406    
     1.76692         10.3414    
     1.77039         10.3445    
     1.77491         10.3485    
     1.77838         10.3516    
     1.77930         10.3524    
     1.78022         10.3533    
     1.78369         10.3564    
     1.78821         10.3604    
     1.79168         10.3635    
     1.79260         10.3643    
     1.79352         10.3651    
     1.79699         10.3682    
     1.80151         10.3723    
     1.80498         10.3754    
     1.80590         10.3762    
     1.80682         10.3770    
     1.81029         10.3801    
     1.81481         10.3841    
     1.81828         10.3872    
     1.81920         10.3881    
     1.82012         10.3889    
     1.82359         10.3920    
     1.82811         10.3960    
     1.83158         10.3991    
     1.83250         10.3999    
     1.83342         10.4008    
     1.83689         10.4039    
     1.84141         10.4079    
     1.84488         10.4110    
     1.84580         10.4118    
     1.84672         10.4127    
     1.85019         10.4158    
     1.85471         10.4198    
     1.85818         10.4229    
     1.85910         10.4237    
     1.86002         10.4246    
     1.86349         10.4277    
     1.86801         10.4317    
     1.87148         10.4348    
     1.87240         10.4356    
     1.87332         10.4365    
     1.87679         10.4396    
     1.88131         10.4436    
     1.88478         10.4467    
     1.88570         10.4475    
     1.88662         10.4484    
     1.89009         10.4515    
     1.89461         10.4555    
     1.89808         10.4586    
     1.89900         10.4594    
     1.89992         10.4603    
     1.90339         10.4634    
     1.90791         10.4674    
     1.91138         10.4705    
     1.91230         10.4714    
     1.91322         10.4722    
     1.91669         10.4753    
     1.92121         10.4793    
     1.92468         10.4825    
     1.92560         10.4833    
     1.92652         10.4841    
     1.92999         10.4872    
     1.93451         10.4913    
     1.93798         10.4944    
     1.93890         10.4952    
     1.93982         10.4960    
     1.94329         10.4991    
     1.94781         10.5032    
     1.95128         10.5063    
     1.95220         10.5071    
     1.95312         10.5080    
     1.95659         10.5111    
     1.96111         10.5151    
     1.96458         10.5183    
     1.96550         10.5191    
     1.96642         10.5199    
     1.96989         10.5230    
     1.97441         10.5271    
     1.97788         10.5302    
     1.97880         10.5310    
     1.97972         10.5319    
     1.98319         10.5350    
     1.98771         10.5391    
     1.99118         10.5422    
     1.99210         10.5430    
     1.99302         10.5438    
     1.99649         10.5470    
     2.00101         10.5510    
     2.00448         10.5541    
     2.00540         10.5550    
     2.00632         10.5558    
     2.00979         10.5589    
     2.01431         10.5630    
     2.01778         10.5661    
     2.01870         10.5670    
     2.01962         10.5678    
     2.02309         10.5709    
     2.02761         10.5750    
     2.03108         10.5781    
     2.03200         10.5789    
     2.03292         10.5798    
     2.03639         10.5829    
     2.04091         10.5870    
     2.04438         10.5901    
     2.04530         10.5909    
     2.04622         10.5918    
     2.04969         10.5949    
     2.05421         10.5990    
     2.05768         10.6021    
     2.05860         10.6029    
     2.05952         10.6038    
     2.06299         10.6069    
     2.06751         10.6110    
     2.07098         10.6141    
     2.07190         10.6150    
     2.07282         10.6158    
     2.07629         10.6189    
