 Plasma current I(rho)
  rad  pla 
 1408 1006
 rho(m) Ip(A) 
    0.758972        0.198930E+07
    0.760000        0.199496E+07
    0.761028        0.200062E+07
    0.764884        0.202195E+07
    0.769916        0.204993E+07
    0.773772        0.207148E+07
    0.774800        0.207724E+07
    0.775828        0.208300E+07
    0.779684        0.210469E+07
    0.784716        0.213314E+07
    0.788572        0.215505E+07
    0.789600        0.216090E+07
    0.790628        0.216676E+07
    0.794484        0.218881E+07
    0.799516        0.221772E+07
    0.803372        0.223998E+07
    0.804400        0.224593E+07
    0.805428        0.225188E+07
    0.809284        0.227428E+07
    0.814316        0.230364E+07
    0.818172        0.232625E+07
    0.819200        0.233229E+07
    0.820228        0.233833E+07
    0.824084        0.236108E+07
    0.829116        0.239089E+07
    0.832972        0.241383E+07
    0.834000        0.241996E+07
    0.835028        0.242610E+07
    0.838884        0.244918E+07
    0.843916        0.247942E+07
    0.847772        0.250270E+07
    0.848800        0.250892E+07
    0.849828        0.251514E+07
    0.853684        0.253856E+07
    0.858716        0.256923E+07
    0.862572        0.259284E+07
    0.863600        0.259914E+07
    0.864628        0.260545E+07
    0.868484        0.262919E+07
    0.873516        0.266028E+07
    0.877372        0.268421E+07
    0.878400        0.269060E+07
    0.879428        0.269699E+07
    0.883284        0.272104E+07
    0.888316        0.275255E+07
    0.892172        0.277679E+07
    0.893200        0.278326E+07
    0.894228        0.278974E+07
    0.898084        0.281411E+07
    0.903116        0.284602E+07
    0.906972        0.287057E+07
    0.908000        0.287712E+07
    0.909028        0.288368E+07
    0.912884        0.290835E+07
    0.917916        0.294066E+07
    0.921772        0.296551E+07
    0.922800        0.297214E+07
    0.923828        0.297878E+07
    0.927684        0.300375E+07
    0.932716        0.303644E+07
    0.936572        0.306159E+07
    0.937600        0.306830E+07
    0.938628        0.307502E+07
    0.942484        0.310029E+07
    0.947516        0.313336E+07
    0.951372        0.315880E+07
    0.952400        0.316559E+07
    0.953428        0.317238E+07
    0.957284        0.319793E+07
    0.962316        0.323138E+07
    0.966172        0.325710E+07
    0.967200        0.326396E+07
    0.968228        0.327083E+07
    0.972084        0.329666E+07
    0.977116        0.333047E+07
    0.980972        0.335647E+07
    0.982000        0.336341E+07
    0.983028        0.337035E+07
    0.986884        0.339646E+07
    0.991916        0.343063E+07
    0.995772        0.345689E+07
    0.996800        0.346391E+07
    0.997828        0.347092E+07
     1.00168        0.349730E+07
     1.00672        0.353181E+07
     1.01057        0.355835E+07
     1.01160        0.356543E+07
     1.01263        0.357251E+07
     1.01648        0.359915E+07
     1.02152        0.363401E+07
     1.02537        0.366080E+07
     1.02640        0.366795E+07
     1.02743        0.367511E+07
     1.03128        0.370200E+07
     1.03632        0.373719E+07
     1.04017        0.376424E+07
     1.04120        0.377146E+07
     1.04223        0.377868E+07
     1.04608        0.380583E+07
     1.05112        0.384134E+07
     1.05497        0.386864E+07
     1.05600        0.387592E+07
     1.05703        0.388321E+07
     1.06088        0.391060E+07
     1.06592        0.394643E+07
     1.06977        0.397397E+07
     1.07080        0.398132E+07
     1.07183        0.398867E+07
     1.07568        0.401630E+07
     1.08072        0.405244E+07
     1.08457        0.408021E+07
     1.08560        0.408762E+07
     1.08663        0.409504E+07
     1.09048        0.412290E+07
     1.09552        0.415934E+07
     1.09937        0.418734E+07
     1.10040        0.419482E+07
     1.10143        0.420229E+07
     1.10528        0.423038E+07
     1.11032        0.426712E+07
     1.11417        0.429534E+07
     1.11520        0.430287E+07
     1.11623        0.431041E+07
     1.12008        0.433872E+07
     1.12512        0.437574E+07
     1.12897        0.440418E+07
     1.13000        0.441177E+07
     1.13103        0.441936E+07
     1.13488        0.444789E+07
     1.13992        0.448519E+07
     1.14377        0.451384E+07
     1.14480        0.452148E+07
     1.14583        0.452913E+07
     1.14968        0.455787E+07
     1.15472        0.459544E+07
     1.15857        0.462429E+07
     1.15960        0.463199E+07
     1.16063        0.463969E+07
     1.16448        0.466863E+07
     1.16952        0.470646E+07
     1.17337        0.473552E+07
     1.17440        0.474327E+07
     1.17543        0.475102E+07
     1.17928        0.478015E+07
     1.18432        0.481824E+07
     1.18817        0.484748E+07
     1.18920        0.485529E+07
     1.19023        0.486309E+07
     1.19408        0.489241E+07
     1.19912        0.493074E+07
     1.20297        0.496017E+07
     1.20400        0.496803E+07
     1.20503        0.497588E+07
     1.20888        0.500538E+07
     1.21392        0.504395E+07
     1.21777        0.507356E+07
     1.21880        0.508146E+07
     1.21983        0.508936E+07
     1.22368        0.511904E+07
     1.22872        0.515784E+07
     1.23257        0.518762E+07
     1.23360        0.519557E+07
     1.23463        0.520351E+07
     1.23848        0.523337E+07
     1.24352        0.527238E+07
     1.24737        0.530233E+07
     1.24840        0.531032E+07
     1.24943        0.531831E+07
     1.25328        0.534833E+07
     1.25832        0.538755E+07
     1.26217        0.541766E+07
     1.26320        0.542569E+07
     1.26423        0.543372E+07
     1.26808        0.546390E+07
     1.27312        0.550332E+07
     1.27697        0.553359E+07
     1.27800        0.554166E+07
     1.27903        0.554973E+07
     1.28288        0.558006E+07
     1.28792        0.561968E+07
     1.29177        0.565009E+07
     1.29280        0.565820E+07
     1.29383        0.566631E+07
     1.29768        0.569678E+07
     1.30272        0.573658E+07
     1.30657        0.576713E+07
     1.30760        0.577528E+07
     1.30863        0.578343E+07
     1.31248        0.581403E+07
     1.31752        0.585401E+07
     1.32137        0.588470E+07
     1.32240        0.589288E+07
     1.32343        0.590106E+07
     1.32728        0.593180E+07
     1.33232        0.597194E+07
     1.33617        0.600275E+07
     1.33720        0.601097E+07
     1.33823        0.601919E+07
     1.34208        0.605004E+07
     1.34712        0.609035E+07
     1.35097        0.612128E+07
     1.35200        0.612953E+07
     1.35303        0.613777E+07
     1.35688        0.616875E+07
     1.36192        0.620920E+07
     1.36577        0.624025E+07
     1.36680        0.624852E+07
     1.36783        0.625680E+07
     1.37168        0.628788E+07
     1.37672        0.632848E+07
     1.38057        0.635963E+07
     1.38160        0.636793E+07
     1.38263        0.637623E+07
     1.38648        0.640742E+07
     1.39152        0.644815E+07
     1.39537        0.647939E+07
     1.39640        0.648772E+07
     1.39743        0.649605E+07
     1.40128        0.652733E+07
     1.40632        0.656818E+07
     1.41017        0.659952E+07
     1.41120        0.660787E+07
     1.41223        0.661623E+07
     1.41608        0.664760E+07
     1.42112        0.668856E+07
     1.42497        0.671998E+07
     1.42600        0.672835E+07
     1.42703        0.673673E+07
     1.43088        0.676818E+07
     1.43592        0.680924E+07
     1.43977        0.684074E+07
     1.44080        0.684914E+07
     1.44183        0.685753E+07
     1.44568        0.688906E+07
     1.45072        0.693022E+07
     1.45457        0.696178E+07
     1.45560        0.697019E+07
     1.45663        0.697861E+07
     1.46048        0.701020E+07
     1.46552        0.705144E+07
     1.46937        0.708307E+07
     1.47040        0.709150E+07
     1.47143        0.709993E+07
     1.47528        0.713158E+07
     1.48032        0.717290E+07
     1.48417        0.720458E+07
     1.48520        0.721302E+07
     1.48623        0.722147E+07
     1.49008        0.725317E+07
     1.49512        0.729455E+07
     1.49897        0.732628E+07
     1.50000        0.733474E+07
     1.50092        0.734234E+07
     1.50439        0.737087E+07
     1.50891        0.740810E+07
     1.51238        0.743665E+07
     1.51330        0.744426E+07
     1.51422        0.745187E+07
     1.51769        0.748042E+07
     1.52221        0.751770E+07
     1.52568        0.754627E+07
     1.52660        0.755388E+07
     1.52752        0.756150E+07
     1.53099        0.759008E+07
     1.53551        0.762738E+07
     1.53898        0.765598E+07
     1.53990        0.766360E+07
     1.54082        0.767122E+07
     1.54429        0.769982E+07
     1.54881        0.773715E+07
     1.55228        0.776576E+07
     1.55320        0.777338E+07
     1.55412        0.778101E+07
     1.55759        0.780963E+07
     1.56211        0.784697E+07
     1.56558        0.787559E+07
     1.56650        0.788321E+07
     1.56742        0.789084E+07
     1.57089        0.791947E+07
     1.57541        0.795681E+07
     1.57888        0.798544E+07
     1.57980        0.799307E+07
     1.58072        0.800070E+07
     1.58419        0.802932E+07
     1.58871        0.806667E+07
     1.59218        0.809530E+07
     1.59310        0.810293E+07
