 Lambda(rho) = 1/(2pi) int[Ntheta^2/(R.J) dthteta]
  rad  pla 
 1408 1006
 rho(m) lambda 
     1.33720        0.177801    
     1.33823        0.177951    
     1.34208        0.178514    
     1.34712        0.179249    
     1.35097        0.179813    
     1.35200        0.179963    
     1.35303        0.180114    
     1.35688        0.180678    
     1.36192        0.181416    
     1.36577        0.181981    
     1.36680        0.182132    
     1.36783        0.182283    
     1.37168        0.182849    
     1.37672        0.183588    
     1.38057        0.184155    
     1.38160        0.184306    
     1.38263        0.184458    
     1.38648        0.185025    
     1.39152        0.185767    
     1.39537        0.186335    
     1.39640        0.186487    
     1.39743        0.186639    
     1.40128        0.187208    
     1.40632        0.187952    
     1.41017        0.188522    
     1.41120        0.188674    
     1.41223        0.188826    
     1.41608        0.189397    
     1.42112        0.190143    
     1.42497        0.190715    
     1.42600        0.190867    
     1.42703        0.191020    
     1.43088        0.191592    
     1.43592        0.192340    
     1.43977        0.192913    
     1.44080        0.193066    
     1.44183        0.193219    
     1.44568        0.193794    
     1.45072        0.194543    
     1.45457        0.195119    
     1.45560        0.195272    
     1.45663        0.195425    
     1.46048        0.196001    
     1.46552        0.196753    
     1.46937        0.197330    
     1.47040        0.197484    
     1.47143        0.197638    
     1.47528        0.198216    
     1.48032        0.198970    
     1.48417        0.199549    
     1.48520        0.199703    
     1.48623        0.199857    
     1.49008        0.200436    
     1.49512        0.201193    
     1.49897        0.201773    
     1.50000        0.201928    
     1.50092        0.202067    
     1.50439        0.202589    
     1.50891        0.203271    
     1.51238        0.203794    
     1.51330        0.203933    
     1.51422        0.204072    
     1.51769        0.204596    
     1.52221        0.205279    
     1.52568        0.205804    
     1.52660        0.205944    
     1.52752        0.206083    
     1.53099        0.206608    
     1.53551        0.207294    
     1.53898        0.207819    
     1.53990        0.207959    
     1.54082        0.208100    
     1.54429        0.208626    
     1.54881        0.209313    
     1.55228        0.209840    
     1.55320        0.209981    
     1.55412        0.210121    
     1.55759        0.210649    
     1.56211        0.211338    
     1.56558        0.211866    
     1.56650        0.212007    
     1.56742        0.212148    
     1.57089        0.212677    
     1.57541        0.213368    
     1.57888        0.213898    
     1.57980        0.214040    
     1.58072        0.214181    
     1.58419        0.214711    
     1.58871        0.215404    
     1.59218        0.215936    
     1.59310        0.216077    
     1.59402        0.216219    
     1.59749        0.216751    
     1.60201        0.217446    
     1.60548        0.217979    
     1.60640        0.218121    
     1.60732        0.218263    
     1.61079        0.218796    
     1.61531        0.219493    
     1.61878        0.220027    
     1.61970        0.220170    
     1.62062        0.220312    
     1.62409        0.220847    
     1.62861        0.221545    
     1.63208        0.222081    
     1.63300        0.222224    
     1.63392        0.222367    
     1.63739        0.222903    
     1.64191        0.223604    
     1.64538        0.224141    
     1.64630        0.224284    
     1.64722        0.224428    
     1.65069        0.224966    
     1.65521        0.225668    
     1.65868        0.226207    
     1.65960        0.226350    
     1.66052        0.226494    
     1.66399        0.227034    
     1.66851        0.227738    
     1.67198        0.228278    
     1.67290        0.228422    
     1.67382        0.228566    
     1.67729        0.229107    
     1.68181        0.229814    
     1.68528        0.230355    
     1.68620        0.230500    
     1.68712        0.230644    
     1.69059        0.231187    
     1.69511        0.231895    
     1.69858        0.232438    
     1.69950        0.232583    
     1.70042        0.232728    
     1.70389        0.233272    
     1.70841        0.233983    
     1.71188        0.234527    
     1.71280        0.234673    
     1.71372        0.234818    
     1.71719        0.235364    
     1.72171        0.236076    
     1.72518        0.236622    
     1.72610        0.236768    
     1.72702        0.236914    
     1.73049        0.237461    
     1.73501        0.238175    
     1.73848        0.238723    
     1.73940        0.238869    
     1.74032        0.239016    
     1.74379        0.239564    
     1.74831        0.240281    
     1.75178        0.240830    
     1.75270        0.240977    
     1.75362        0.241123    
     1.75709        0.241674    
     1.76161        0.242392    
     1.76508        0.242943    
     1.76600        0.243090    
     1.76692        0.243237    
     1.77039        0.243789    
     1.77491        0.244510    
     1.77838        0.245063    
     1.77930        0.245210    
     1.78022        0.245357    
     1.78369        0.245911    
     1.78821        0.246634    
     1.79168        0.247188    
     1.79260        0.247336    
     1.79352        0.247484    
     1.79699        0.248039    
     1.80151        0.248764    
     1.80498        0.249320    
     1.80590        0.249468    
     1.80682        0.249616    
     1.81029        0.250173    
     1.81481        0.250900    
     1.81828        0.251458    
     1.81920        0.251606    
     1.82012        0.251755    
     1.82359        0.252313    
     1.82811        0.253043    
     1.83158        0.253602    
     1.83250        0.253751    
     1.83342        0.253900    
     1.83689        0.254460    
     1.84141        0.255192    
     1.84488        0.255753    
     1.84580        0.255902    
     1.84672        0.256052    
     1.85019        0.256613    
     1.85471        0.257347    
     1.85818        0.257910    
     1.85910        0.258060    
     1.86002        0.258210    
     1.86349        0.258773    
     1.86801        0.259509    
     1.87148        0.260073    
     1.87240        0.260224    
     1.87332        0.260374    
     1.87679        0.260939    
     1.88131        0.261677    
     1.88478        0.262243    
     1.88570        0.262394    
     1.88662        0.262545    
     1.89009        0.263112    
     1.89461        0.263852    
     1.89808        0.264420    
     1.89900        0.264572    
     1.89992        0.264723    
     1.90339        0.265292    
     1.90791        0.266034    
     1.91138        0.266604    
     1.91230        0.266756    
     1.91322        0.266907    
     1.91669        0.267478    
     1.92121        0.268223    
     1.92468        0.268794    
     1.92560        0.268946    
     1.92652        0.269099    
     1.92999        0.269671    
     1.93451        0.270418    
     1.93798        0.270991    
     1.93890        0.271144    
     1.93982        0.271297    
     1.94329        0.271870    
     1.94781        0.272620    
     1.95128        0.273195    
     1.95220        0.273348    
     1.95312        0.273501    
     1.95659        0.274077    
     1.96111        0.274829    
     1.96458        0.275406    
     1.96550        0.275559    
     1.96642        0.275713    
     1.96989        0.276291    
     1.97441        0.277045    
     1.97788        0.277623    
     1.97880        0.277778    
     1.97972        0.277932    
     1.98319        0.278511    
     1.98771        0.279268    
     1.99118        0.279848    
     1.99210        0.280003    
     1.99302        0.280158    
     1.99649        0.280739    
     2.00101        0.281498    
     2.00448        0.282080    
     2.00540        0.282235    
     2.00632        0.282391    
     2.00979        0.282974    
     2.01431        0.283735    
     2.01778        0.284319    
     2.01870        0.284475    
     2.01962        0.284631    
     2.02309        0.285216    
     2.02761        0.285979    
     2.03108        0.286566    
     2.03200        0.286722    
     2.03292        0.286878    
     2.03639        0.287465    
     2.04091        0.288231    
     2.04438        0.288819    
     2.04530        0.288976    
     2.04622        0.289133    
     2.04969        0.289722    
     2.05421        0.290490    
     2.05768        0.291080    
     2.05860        0.291238    
     2.05952        0.291395    
     2.06299        0.291986    
     2.06751        0.292757    
     2.07098        0.293349    
     2.07190        0.293507    
     2.07282        0.293665    
     2.07629        0.294257    
     2.08081        0.295031    
     2.08428        0.295625    
     2.08520        0.295784    
     2.08612        0.295942    
     2.08959        0.296537    
     2.09411        0.297313    
     2.09758        0.297909    
     2.09850        0.298068    
     2.09942        0.298227    
     2.10289        0.298823    
     2.10741        0.299603    
     2.11088        0.300201    
     2.11180        0.300360    
     2.11272        0.300519    
     2.11619        0.301118    
     2.12071        0.301900    
     2.12418        0.302500    
     2.12510        0.302660    
     2.12602        0.302820    
     2.12949        0.303421    
     2.13401        0.304205    
     2.13748        0.304807    
     2.13840        0.304968    
     2.13932        0.305128    
     2.14279        0.305731    
     2.14731        0.306518    
     2.15078        0.307123    
     2.15170        0.307284    
     2.15262        0.307445    
     2.15609        0.308050    
     2.16061        0.308840    
     2.16408        0.309446    
     2.16500        0.309608    
     2.16592        0.309769    
     2.16939        0.310376    
     2.17391        0.311169    
     2.17738        0.311777    
     2.17830        0.311940    
     2.17922        0.312102    
     2.18269        0.312711    
     2.18721        0.313507    
     2.19068        0.314117    
     2.19160        0.314280    
     2.19252        0.314443    
     2.19599        0.315054    
     2.20051        0.315853    
     2.20398        0.316466    
     2.20490        0.316629    
     2.20582        0.316792    
     2.20929        0.317406    
     2.21381        0.318207    
     2.21728        0.318822    
     2.21820        0.318986    
     2.21912        0.319150    
     2.22259        0.319766    
     2.22711        0.320570    
     2.23058        0.321187    
     2.23150        0.321352    
     2.23242        0.321517    
     2.23589        0.322135    
     2.24041        0.322942    
     2.24388        0.323561    
