 Toroidal magnetic field modes (real)
 1408 1006
              97
     8.70000       -0.719372E-09    0.276716E-20    0.140924E-08    0.937418E-21    0.692279E-08    0.426247E-20    0.865631E-09    0.181511E-21    0.877690E-08
    0.961289E-21   -0.763227E-08   -0.286911E-20   -0.508869E-09   -0.537606E-20   -0.494738E-09   -0.255784E-20   -0.109559E-10   -0.571695E-21    0.129018E-10
    0.316125E-20    0.229690E-11    0.112448E-20    0.560530E-10    0.186724E-20    0.112446E-09    0.231026E-20    0.412441E-10    0.612358E-20   -0.126731E-09
    0.473911E-21   -0.292280E-09   -0.798492E-21    0.894842E-10   -0.172436E-20    0.113963E-09   -0.471890E-20    0.125272E-09   -0.569464E-21    0.243902E-09
   -0.162309E-20   -0.623433E-09   -0.992743E-21   -0.322130E-07    0.100357E-17    0.123388E-05   -0.605032E-12   -0.528961E-05    0.122698E-11    0.104198E-02
    0.122698E-11   -0.120357E-05   -0.605032E-12   -0.152412E-05    0.100246E-17   -0.360396E-06    0.132974E-20   -0.499544E-08   -0.793308E-21    0.925442E-09
   -0.496280E-21    0.358419E-09   -0.253243E-20   -0.174616E-09   -0.148885E-20   -0.179936E-09   -0.144636E-20    0.201891E-09    0.423591E-21   -0.320393E-09
    0.413125E-20    0.157889E-09    0.159932E-20    0.157300E-09    0.229588E-20   -0.138672E-11   -0.149107E-20    0.303255E-10    0.364661E-20    0.182510E-10
    0.180021E-20   -0.204742E-10   -0.151463E-20   -0.127901E-11   -0.437825E-20   -0.785961E-11   -0.406244E-20   -0.148934E-10   -0.234347E-21   -0.150905E-10
    0.332950E-21   -0.746782E-11    0.583994E-20    0.813096E-11    0.154396E-21    0.137657E-10    0.427906E-20   -0.139055E-11
     8.70139       -0.567304E-09    0.213402E-09    0.989425E-09   -0.622348E-09    0.418678E-08   -0.588970E-09    0.881415E-09    0.100458E-08    0.684551E-08
   -0.743670E-09   -0.465517E-08   -0.512316E-09   -0.555638E-10    0.193294E-09   -0.473102E-09   -0.846296E-10   -0.601798E-13    0.849684E-10    0.133334E-09
   -0.281082E-09   -0.513323E-11   -0.219164E-09   -0.105912E-09    0.953916E-09   -0.491798E-09   -0.816552E-09   -0.121731E-08    0.249181E-08    0.385862E-08
    0.107242E-08    0.255531E-08   -0.232143E-08   -0.109223E-08   -0.220492E-08   -0.180182E-08   -0.140782E-09    0.367427E-08    0.280982E-08   -0.596724E-08
    0.182983E-08   -0.462257E-09   -0.304468E-08   -0.101584E-07    0.735266E-08    0.765016E-06   -0.201994E-05   -0.713392E-06   -0.134841E-04    0.102363E-02
   -0.165689E-04    0.401312E-04   -0.101730E-06    0.146175E-05    0.232517E-06   -0.231512E-06   -0.382850E-08   -0.641882E-08    0.759241E-08   -0.929636E-08
    0.110500E-08    0.475535E-08   -0.704572E-09   -0.264104E-08   -0.334883E-09    0.251537E-09    0.364453E-08    0.185668E-08   -0.148478E-08    0.488224E-09
   -0.799537E-09    0.204318E-08    0.172103E-09   -0.538980E-09   -0.642966E-09    0.119402E-09   -0.398234E-09   -0.546266E-09   -0.140601E-08   -0.184182E-09
   -0.315344E-09    0.612883E-09   -0.503968E-10    0.298302E-09    0.180049E-09    0.553439E-09    0.565187E-09    0.611204E-09    0.631288E-09    0.746043E-09
    0.922331E-09    0.932227E-09    0.777044E-09    0.460895E-09    0.156982E-09   -0.190787E-09   -0.580575E-09   -0.506764E-09
     8.70660       -0.966255E-10    0.661886E-09   -0.213565E-09   -0.222909E-08   -0.329744E-08   -0.203455E-08    0.627426E-09    0.366203E-08    0.127814E-08
   -0.258026E-08    0.338641E-08   -0.184449E-08    0.148830E-08    0.896365E-09   -0.618636E-09   -0.394925E-09    0.287958E-10    0.412600E-09    0.605790E-09
   -0.134658E-08   -0.159353E-10   -0.109813E-08   -0.704685E-09    0.457447E-08   -0.272850E-08   -0.378234E-08   -0.594444E-08    0.119419E-07    0.186879E-07
    0.494546E-08    0.130785E-07   -0.111429E-07   -0.538987E-08   -0.103545E-07   -0.886658E-08   -0.711231E-09    0.169617E-07    0.132185E-07   -0.290301E-07
    0.889309E-08   -0.231633E-09   -0.167661E-07    0.460640E-07   -0.241083E-08   -0.245571E-06   -0.234234E-06   -0.962648E-05   -0.579826E-04    0.951658E-03
   -0.787128E-04    0.147773E-03   -0.731329E-06   -0.106553E-05    0.748563E-06    0.153772E-06   -0.435350E-08   -0.136341E-07    0.355957E-07   -0.470782E-07
    0.540313E-08    0.211429E-07   -0.335148E-08   -0.118337E-07   -0.166189E-08    0.172196E-08    0.174160E-07    0.805409E-08   -0.690783E-08    0.335142E-08
   -0.380497E-08    0.909583E-08    0.785316E-09   -0.306054E-08   -0.297260E-08    0.593335E-09   -0.185207E-08   -0.268082E-08   -0.661693E-08   -0.906577E-09
   -0.148209E-08    0.298019E-08   -0.251879E-09    0.141977E-08    0.849841E-09    0.265216E-08    0.267063E-08    0.294054E-08    0.297996E-08    0.357944E-08
    0.436231E-08    0.443738E-08    0.367717E-08    0.215291E-08    0.747889E-09   -0.949416E-09   -0.275419E-08   -0.240041E-08
     8.71339        0.283602E-09    0.408361E-09   -0.921340E-09   -0.262623E-08   -0.646868E-08   -0.208336E-08   -0.419751E-09    0.445452E-08   -0.197375E-08
   -0.268461E-08    0.646486E-08   -0.216317E-08    0.310372E-08    0.176410E-08   -0.136385E-08   -0.784437E-09    0.507240E-10    0.834325E-09    0.127135E-08
   -0.274837E-08    0.884796E-11   -0.232370E-08   -0.150492E-08    0.939114E-08   -0.563551E-08   -0.745558E-08   -0.120690E-07    0.244841E-07    0.379118E-07
    0.969473E-08    0.264088E-07   -0.229765E-07   -0.108429E-07   -0.207492E-07   -0.177619E-07   -0.141406E-08    0.341792E-07    0.264880E-07   -0.585009E-07
    0.183474E-07   -0.797261E-09   -0.375015E-07    0.829244E-07   -0.143235E-06    0.349574E-06    0.243466E-04   -0.505667E-04   -0.101491E-03    0.861415E-03
   -0.160107E-03    0.186397E-03   -0.234583E-05   -0.445273E-05    0.599123E-06    0.423684E-06    0.195641E-07   -0.260383E-07    0.711580E-07   -0.949949E-07
    0.112763E-07    0.423697E-07   -0.684058E-08   -0.237089E-07   -0.348005E-08    0.334003E-08    0.355903E-07    0.161056E-07   -0.137044E-07    0.669385E-08
   -0.771480E-08    0.182328E-07    0.150714E-08   -0.616983E-08   -0.582396E-08    0.125932E-08   -0.365917E-08   -0.540165E-08   -0.132584E-07   -0.174566E-08
   -0.294443E-08    0.605397E-08   -0.536345E-09    0.287383E-08    0.171707E-08    0.537526E-08    0.538675E-08    0.593338E-08    0.599953E-08    0.722442E-08
    0.880115E-08    0.895609E-08    0.741350E-08    0.432837E-08    0.150424E-08   -0.193144E-08   -0.558066E-08   -0.486203E-08
     8.71859        0.398846E-09   -0.431310E-09   -0.829993E-09   -0.166116E-08   -0.386406E-08   -0.690556E-09   -0.174433E-08    0.297992E-08   -0.136870E-08
   -0.984886E-09    0.316766E-08   -0.130274E-08    0.401028E-08    0.239506E-08   -0.237692E-08   -0.107333E-08    0.676719E-10    0.112714E-08    0.181989E-08
   -0.381821E-08    0.558060E-10   -0.326933E-08   -0.217258E-08    0.131504E-07   -0.791620E-08   -0.101581E-07   -0.166789E-07    0.342392E-07    0.527269E-07
    0.131571E-07    0.363084E-07   -0.323580E-07   -0.150729E-07   -0.285921E-07   -0.243082E-07   -0.178312E-08    0.472414E-07    0.364336E-07   -0.805771E-07
    0.256045E-07   -0.197291E-08   -0.528546E-07    0.108642E-06   -0.395393E-06    0.228465E-05    0.602396E-04   -0.104343E-03   -0.123641E-03    0.795067E-03
   -0.223132E-03    0.137949E-03   -0.438946E-05   -0.713152E-05   -0.122102E-06    0.455859E-06    0.479256E-07   -0.364720E-07    0.978839E-07   -0.130674E-06
    0.158882E-07    0.586353E-07   -0.957041E-08   -0.327514E-07   -0.486144E-08    0.440161E-08    0.496615E-07    0.222473E-07   -0.187737E-07    0.896836E-08
   -0.106805E-07    0.251753E-07    0.199982E-08   -0.845051E-08   -0.787512E-08    0.180485E-08   -0.498247E-08   -0.744340E-08   -0.182273E-07   -0.229500E-08
   -0.399953E-08    0.840641E-08   -0.763279E-09    0.397903E-08    0.238397E-08    0.745421E-08    0.745112E-08    0.819396E-08    0.828352E-08    0.998150E-08
    0.121672E-07    0.123743E-07    0.102317E-07    0.595631E-08    0.205429E-08   -0.269160E-08   -0.774274E-08   -0.673998E-08
     8.71998        0.404051E-09   -0.749902E-09   -0.716362E-09   -0.122209E-08   -0.243515E-08   -0.107395E-09   -0.217076E-08    0.227857E-08   -0.751125E-09
   -0.269043E-09    0.146423E-08   -0.909856E-09    0.420023E-08    0.255866E-08   -0.271335E-08   -0.114915E-08    0.735403E-10    0.119776E-08    0.197179E-08
   -0.410105E-08    0.721857E-10   -0.351612E-08   -0.236292E-08    0.141615E-07   -0.853853E-08   -0.108660E-07   -0.178891E-07    0.368570E-07    0.567062E-07
    0.140599E-07    0.388985E-07   -0.349106E-07   -0.162264E-07   -0.306703E-07   -0.260100E-07   -0.184111E-08    0.506974E-07    0.390522E-07   -0.863796E-07
    0.275256E-07   -0.241869E-08   -0.565363E-07    0.117933E-06   -0.489760E-06    0.301902E-05    0.722988E-04   -0.121941E-03   -0.127898E-03    0.777798E-03
   -0.240065E-03    0.113612E-03   -0.507424E-05   -0.785893E-05   -0.400354E-06    0.439596E-06    0.558716E-07   -0.392408E-07    0.104956E-06   -0.140030E-06
    0.171226E-07    0.629818E-07   -0.103091E-07   -0.351557E-07   -0.521880E-08    0.466413E-08    0.534296E-07    0.238791E-07   -0.201122E-07    0.953398E-08
   -0.114638E-07    0.270150E-07    0.212217E-08   -0.904728E-08   -0.840316E-08    0.195517E-08   -0.532685E-08   -0.798167E-08   -0.195333E-07   -0.242600E-08
   -0.426882E-08    0.903362E-08   -0.824179E-09    0.427190E-08    0.256282E-08    0.800735E-08    0.799935E-08    0.879169E-08    0.888812E-08    0.107111E-07
    0.130590E-07    0.132781E-07    0.109750E-07    0.638263E-08    0.219442E-08   -0.289676E-08   -0.831855E-08   -0.723888E-08
     8.72101        0.454139E-09   -0.677451E-09   -0.345581E-09   -0.125298E-08   -0.190698E-08    0.405998E-09   -0.231631E-08    0.230220E-08   -0.918376E-09
   -0.729521E-10    0.682643E-09   -0.561759E-09    0.436843E-08    0.269597E-08   -0.282435E-08   -0.120433E-08    0.768799E-10    0.125026E-08    0.208509E-08
   -0.430951E-08    0.852631E-10   -0.370192E-08   -0.250719E-08    0.149101E-07   -0.899615E-08   -0.113842E-07   -0.187775E-07    0.388005E-07    0.596452E-07
    0.147150E-07    0.407848E-07   -0.368212E-07   -0.170791E-07   -0.321721E-07   -0.272483E-07   -0.187898E-08    0.532418E-07    0.409305E-07   -0.906190E-07
    0.289382E-07   -0.292978E-08   -0.578781E-07    0.124007E-06   -0.551947E-06    0.361964E-05    0.836549E-04   -0.136223E-03   -0.131631E-03    0.762260E-03
   -0.257158E-03    0.107174E-03   -0.187339E-05   -0.896893E-05   -0.195099E-06    0.422410E-06    0.619290E-07   -0.410557E-07    0.110223E-06   -0.147012E-06
    0.180405E-07    0.662324E-07   -0.108595E-07   -0.369317E-07   -0.548043E-08    0.483609E-08    0.562463E-07    0.250851E-07   -0.210826E-07    0.992191E-08
   -0.120284E-07    0.283402E-07    0.220121E-08   -0.949038E-08   -0.877297E-08    0.207055E-08   -0.557907E-08   -0.838269E-08   -0.204990E-07   -0.251736E-08
   -0.446537E-08    0.949975E-08   -0.869348E-09    0.448890E-08    0.269555E-08    0.841671E-08    0.840484E-08    0.923310E-08    0.933490E-08    0.112501E-07
    0.137180E-07    0.139451E-07    0.115229E-07    0.669594E-08    0.229615E-08   -0.304948E-08   -0.874452E-08   -0.760765E-08
     8.72485        0.626546E-09    0.747787E-09    0.237898E-08   -0.295612E-08   -0.279798E-08    0.244201E-08   -0.207624E-08    0.500132E-08   -0.416227E-08
   -0.855113E-09    0.323263E-09    0.866464E-09    0.509355E-08    0.318248E-08   -0.263676E-08   -0.140239E-08    0.837582E-10    0.144166E-08    0.252062E-08
   -0.507970E-08    0.141825E-09   -0.443195E-08   -0.307003E-08    0.177320E-07   -0.106980E-07   -0.132940E-07   -0.220557E-07    0.461565E-07    0.706535E-07
    0.170940E-07    0.476517E-07   -0.441535E-07   -0.202766E-07   -0.376138E-07   -0.317427E-07   -0.196812E-08    0.626874E-07    0.476801E-07   -0.106136E-06
    0.343084E-07   -0.511177E-08   -0.656365E-07    0.144402E-06   -0.102652E-05    0.751892E-05    0.136566E-03   -0.195805E-03   -0.143868E-03    0.701834E-03
   -0.315018E-03    0.741250E-04    0.129543E-04   -0.119173E-04    0.255325E-06    0.595206E-06    0.352469E-07   -0.472197E-07    0.130102E-06   -0.172748E-06
    0.214846E-07    0.782963E-07   -0.129546E-07   -0.436024E-07   -0.637876E-08    0.560287E-08    0.666255E-07    0.296049E-07   -0.248899E-07    0.115712E-07
